,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,WL
1828,265,39,93,0.419,11,34,0.324,30,39,0.769,14,41,55,16,8,6,17,30,119,-1
1829,240,48,74,0.649,5,13,0.385,18,26,0.6920000000000001,4,20,24,28,13,3,15,15,119,1
1830,240,43,85,0.506,9,28,0.321,24,29,0.828,9,45,54,28,12,6,18,31,119,1
1831,240,45,93,0.484,7,30,0.233,22,29,0.759,8,38,46,23,10,6,15,26,119,-1
1832,240,46,88,0.523,16,37,0.43200000000000005,12,17,0.706,7,47,54,24,10,5,18,17,120,1
1833,240,41,91,0.451,16,40,0.4,22,27,0.815,18,46,64,28,6,6,22,24,120,1
1834,240,43,101,0.426,22,59,0.373,12,17,0.706,7,41,48,26,8,2,6,21,120,1
1835,240,46,87,0.529,20,37,0.541,8,8,1.0,4,34,38,29,2,8,13,21,120,1
1836,240,41,89,0.461,8,25,0.32,30,40,0.75,15,29,44,24,15,6,11,18,120,1
1837,240,39,83,0.47,12,34,0.353,30,40,0.75,8,37,45,28,10,6,24,23,120,-1
1838,265,44,93,0.473,14,42,0.33299999999999996,18,23,0.7829999999999999,12,38,50,25,10,9,16,21,120,-1
1839,240,43,100,0.43,15,40,0.375,19,24,0.792,19,31,50,27,11,5,17,25,120,-1
1840,240,45,93,0.484,14,31,0.452,16,21,0.762,12,38,50,31,11,3,9,14,120,1
1841,240,48,95,0.505,11,34,0.324,13,23,0.565,8,39,47,31,9,2,10,24,120,-1
1842,240,44,89,0.494,13,38,0.342,19,27,0.7040000000000001,13,36,49,30,7,8,12,20,120,1
1843,240,48,93,0.516,14,38,0.368,10,14,0.7140000000000001,6,37,43,32,6,5,13,17,120,1
1844,240,43,103,0.41700000000000004,9,27,0.33299999999999996,25,29,0.862,13,30,43,27,7,5,8,23,120,-1
1845,240,40,75,0.5329999999999999,13,27,0.48100000000000004,27,36,0.75,4,30,34,22,11,5,17,21,120,1
1846,240,42,94,0.447,18,46,0.391,18,31,0.581,15,30,45,20,4,8,12,26,120,-1
1847,240,41,81,0.506,14,33,0.424,24,34,0.706,4,35,39,23,14,7,14,22,120,1
1848,240,45,92,0.489,12,30,0.4,18,26,0.6920000000000001,12,35,47,28,10,4,21,25,120,1
1849,240,46,96,0.479,13,40,0.325,15,18,0.833,8,32,40,29,4,4,9,21,120,-1
1850,240,38,92,0.413,12,33,0.364,32,38,0.8420000000000001,12,38,50,22,8,9,14,22,120,1
1851,240,40,94,0.426,14,30,0.467,26,32,0.813,14,33,47,24,8,3,9,20,120,1
1852,240,45,99,0.455,8,31,0.258,22,25,0.88,14,39,53,26,7,1,14,19,120,1
1853,240,37,84,0.44,14,40,0.35,32,39,0.821,4,39,43,27,6,3,18,28,120,-1
1854,240,42,90,0.467,23,60,0.38299999999999995,13,15,0.867,9,29,38,28,13,5,11,26,120,1
1855,240,37,72,0.514,12,29,0.414,34,39,0.872,8,29,37,24,8,2,21,28,120,-1
1856,240,41,86,0.47700000000000004,16,35,0.457,22,29,0.759,7,38,45,23,9,7,12,28,120,1
1857,240,44,82,0.537,13,36,0.361,19,26,0.731,7,29,36,28,8,5,12,16,120,1
1858,240,48,93,0.516,10,27,0.37,14,19,0.737,9,34,43,31,3,4,16,21,120,-1
1859,240,46,86,0.535,14,33,0.424,14,19,0.737,10,26,36,26,10,3,18,18,120,-1
1860,240,42,86,0.488,13,30,0.433,23,29,0.7929999999999999,11,35,46,24,3,6,13,27,120,1
1861,240,45,91,0.495,16,36,0.444,14,19,0.737,9,27,36,27,8,6,8,23,120,-1
1862,265,46,104,0.442,14,43,0.326,14,26,0.5379999999999999,12,39,51,26,11,8,10,27,120,-1
1863,240,43,88,0.489,11,36,0.306,23,34,0.6759999999999999,7,36,43,25,5,2,11,29,120,-1
1864,240,41,82,0.5,11,30,0.36700000000000005,27,30,0.9,11,36,47,26,8,7,19,23,120,1
1865,240,44,102,0.431,10,33,0.303,22,25,0.88,22,33,55,24,8,3,14,15,120,1
1866,240,44,94,0.46799999999999997,12,26,0.462,20,20,1.0,14,39,53,25,8,8,17,24,120,1
1867,240,47,82,0.573,13,27,0.48100000000000004,13,15,0.867,5,31,36,24,8,6,15,15,120,-1
1868,240,40,91,0.44,16,40,0.4,24,35,0.6859999999999999,12,34,46,25,7,5,16,21,120,1
1869,240,47,100,0.47,14,27,0.519,12,12,1.0,12,39,51,34,10,7,9,18,120,1
1870,240,46,87,0.529,18,34,0.529,10,11,0.909,9,42,51,38,8,6,18,10,120,1
1871,265,44,92,0.478,12,30,0.4,20,25,0.8,14,33,47,26,4,4,13,16,120,1
1872,240,47,91,0.516,9,26,0.34600000000000003,17,23,0.7390000000000001,10,44,54,29,6,2,11,20,120,1
1873,240,45,91,0.495,14,26,0.5379999999999999,16,18,0.889,8,35,43,27,6,4,11,17,120,1
1874,265,44,98,0.449,11,32,0.344,21,38,0.5529999999999999,16,31,47,28,14,9,14,26,120,-1
1875,265,44,96,0.45799999999999996,14,36,0.389,18,22,0.818,11,31,42,20,11,2,17,18,120,-1
1876,240,45,98,0.45899999999999996,15,43,0.349,15,16,0.938,15,39,54,34,7,7,13,23,120,1
1877,240,41,80,0.513,16,40,0.4,22,28,0.7859999999999999,11,44,55,26,3,6,21,30,120,1
1878,240,47,85,0.5529999999999999,16,31,0.516,10,17,0.588,6,36,42,35,7,6,15,21,120,1
1879,240,46,98,0.469,9,31,0.29,19,21,0.905,11,36,47,20,6,7,9,26,120,1
1880,240,46,100,0.46,11,36,0.306,17,21,0.81,10,33,43,24,8,1,9,24,120,-1
1881,240,46,92,0.5,11,27,0.40700000000000003,17,23,0.7390000000000001,11,45,56,26,9,4,19,15,120,1
1882,240,42,98,0.429,11,30,0.36700000000000005,25,33,0.758,20,34,54,24,8,8,15,21,120,-1
1883,240,46,85,0.541,8,29,0.276,20,28,0.7140000000000001,6,41,47,23,6,6,18,27,120,1
1884,240,42,80,0.525,10,23,0.435,26,31,0.8390000000000001,9,43,52,26,8,6,23,17,120,1
1885,265,44,98,0.449,12,31,0.387,20,31,0.645,9,41,50,24,10,8,17,26,120,1
1886,240,43,88,0.489,14,31,0.452,20,22,0.909,13,30,43,30,5,4,12,27,120,1
1887,240,41,86,0.47700000000000004,13,26,0.5,25,33,0.758,10,40,50,22,5,3,14,23,120,1
1888,240,46,83,0.5539999999999999,4,18,0.222,24,26,0.9229999999999999,6,41,47,24,7,6,14,15,120,1
1889,265,43,101,0.426,12,38,0.316,22,30,0.733,18,37,55,26,5,3,16,33,120,1
1890,240,49,104,0.47100000000000003,12,33,0.364,10,15,0.667,17,31,48,24,8,8,18,24,120,-1
1891,240,44,89,0.494,11,33,0.33299999999999996,21,24,0.875,12,35,47,28,11,7,12,16,120,1
1892,240,44,96,0.45799999999999996,15,39,0.385,17,26,0.654,16,40,56,21,7,8,13,21,120,1
1893,240,46,104,0.442,9,39,0.231,19,30,0.633,18,33,51,23,11,9,18,29,120,-1
1894,240,43,92,0.467,17,38,0.447,17,20,0.85,12,43,55,32,6,4,16,17,120,1
1895,240,42,84,0.5,19,37,0.514,18,22,0.818,6,33,39,31,9,8,14,20,121,1
1896,240,39,94,0.415,16,44,0.364,27,34,0.794,16,39,55,19,6,5,23,26,121,-1
1897,240,47,92,0.511,15,38,0.395,12,14,0.857,9,28,37,37,9,3,7,16,121,1
1898,240,49,97,0.505,9,28,0.321,14,14,1.0,8,37,45,27,6,6,12,16,121,1
1899,240,43,87,0.494,14,37,0.37799999999999995,21,26,0.8079999999999999,11,37,48,22,9,7,15,28,121,-1
1900,240,39,77,0.506,15,45,0.33299999999999996,28,32,0.875,7,31,38,27,1,6,11,26,121,-1
1901,240,46,74,0.622,13,25,0.52,16,19,0.8420000000000001,7,30,37,31,3,5,16,23,121,1
1902,240,40,78,0.513,19,47,0.40399999999999997,22,30,0.733,6,31,37,28,13,2,14,17,121,1
1903,240,49,95,0.516,9,25,0.36,14,20,0.7,14,32,46,25,13,1,21,19,121,-1
1904,240,46,89,0.517,16,34,0.47100000000000003,13,16,0.813,9,31,40,32,3,5,5,22,121,1
1905,240,42,80,0.525,11,21,0.524,26,33,0.7879999999999999,8,36,44,24,3,6,17,26,121,-1
1906,240,40,86,0.465,14,37,0.37799999999999995,27,33,0.818,7,40,47,29,12,1,17,25,121,1
1907,240,49,100,0.49,12,29,0.414,11,15,0.733,8,38,46,24,6,3,5,18,121,1
1908,265,37,94,0.39399999999999996,9,41,0.22,38,47,0.809,14,37,51,14,7,8,14,27,121,-1
1909,240,52,99,0.525,4,27,0.14800000000000002,13,19,0.684,12,34,46,25,3,4,12,24,121,-1
1910,240,38,77,0.494,19,46,0.413,26,28,0.929,8,28,36,22,6,5,16,21,121,1
1911,240,41,88,0.466,13,28,0.46399999999999997,26,35,0.743,11,36,47,28,9,4,18,28,121,1
1912,240,45,100,0.45,17,45,0.37799999999999995,14,18,0.778,9,31,40,33,11,4,6,22,121,1
1913,240,48,95,0.505,14,41,0.341,11,13,0.846,13,36,49,35,9,8,15,18,121,1
1914,240,48,97,0.495,9,29,0.31,16,20,0.8,14,30,44,31,10,4,14,20,121,-1
1915,240,49,90,0.544,10,20,0.5,13,17,0.765,13,34,47,31,4,5,10,13,121,1
1916,240,44,85,0.518,15,36,0.41700000000000004,18,21,0.857,10,38,48,25,6,2,16,21,121,1
1917,240,43,94,0.457,9,33,0.273,26,31,0.8390000000000001,16,40,56,21,10,5,16,28,121,1
1918,240,42,93,0.452,15,36,0.41700000000000004,22,28,0.7859999999999999,12,32,44,33,15,6,12,15,121,1
1919,240,46,90,0.511,9,31,0.29,20,25,0.8,13,42,55,27,8,9,17,17,121,1
1920,240,41,91,0.451,10,46,0.217,29,33,0.879,12,28,40,17,11,5,12,21,121,1
1921,240,45,90,0.5,15,40,0.375,16,21,0.762,16,35,51,31,11,2,17,20,121,1
1922,240,43,88,0.489,8,23,0.348,27,33,0.818,10,45,55,21,9,14,13,22,121,1
1923,240,46,105,0.43799999999999994,8,25,0.32,21,28,0.75,15,34,49,28,8,7,7,19,121,1
1924,240,45,87,0.517,11,33,0.33299999999999996,20,27,0.741,11,19,30,31,13,4,15,23,121,-1
1925,240,49,94,0.521,12,26,0.462,11,11,1.0,11,36,47,30,8,1,14,15,121,1
1926,240,50,99,0.505,11,28,0.39299999999999996,10,13,0.769,15,38,53,29,7,8,9,23,121,1
1927,240,44,85,0.518,17,33,0.515,16,17,0.941,8,33,41,30,9,4,15,21,121,1
1928,240,43,84,0.512,10,24,0.41700000000000004,25,32,0.7809999999999999,16,27,43,31,12,7,20,27,121,1
1929,240,46,87,0.529,10,23,0.435,19,27,0.7040000000000001,10,31,41,19,7,5,12,20,121,-1
1930,240,47,79,0.595,10,27,0.37,17,26,0.654,5,38,43,28,7,6,13,19,121,1
1931,240,47,98,0.48,15,44,0.341,12,20,0.6,12,38,50,30,7,5,14,17,121,1
1932,240,45,89,0.506,17,36,0.47200000000000003,14,18,0.778,11,30,41,33,8,6,20,24,121,-1
1933,265,45,108,0.41700000000000004,14,41,0.341,17,20,0.85,13,42,55,21,8,4,9,21,121,1
1934,265,49,104,0.47100000000000003,11,38,0.289,12,17,0.706,7,46,53,29,5,6,10,26,121,1
1935,240,43,92,0.467,10,28,0.35700000000000004,25,33,0.758,16,29,45,24,8,0,12,30,121,-1
1936,240,43,89,0.483,8,21,0.381,27,33,0.818,17,32,49,24,14,2,20,21,121,1
1937,240,40,92,0.435,13,39,0.33299999999999996,28,39,0.718,14,43,57,27,9,6,11,24,121,1
1938,240,42,88,0.47700000000000004,14,39,0.359,23,33,0.6970000000000001,6,36,42,21,6,3,12,18,121,1
1939,240,48,89,0.539,12,24,0.5,13,20,0.65,10,40,50,34,6,11,15,15,121,1
1940,240,42,84,0.5,16,41,0.39,21,30,0.7,6,41,47,23,8,7,14,21,121,1
1941,240,46,96,0.479,7,24,0.292,22,26,0.846,16,32,48,26,4,2,11,25,121,-1
1942,240,49,84,0.583,9,18,0.5,14,17,0.8240000000000001,4,35,39,33,13,4,16,17,121,1
1943,240,49,93,0.527,11,22,0.5,12,16,0.75,14,28,42,16,7,1,9,25,121,1
1944,240,44,98,0.449,10,29,0.345,23,26,0.885,11,36,47,27,7,7,16,26,121,1
1945,240,49,93,0.527,12,25,0.48,11,17,0.647,11,33,44,35,13,3,9,17,121,1
1946,265,43,91,0.473,5,20,0.25,30,34,0.882,6,43,49,23,11,5,17,23,121,1
1947,240,48,84,0.5710000000000001,17,34,0.5,8,13,0.615,5,36,41,27,10,7,13,17,121,1
1948,240,43,95,0.45299999999999996,12,32,0.375,23,29,0.7929999999999999,12,37,49,25,7,6,13,29,121,1
1949,240,49,98,0.5,10,35,0.28600000000000003,13,14,0.929,13,36,49,32,9,4,13,24,121,1
1950,240,44,92,0.478,12,35,0.34299999999999997,21,27,0.778,12,30,42,24,8,2,16,26,121,-1
1951,240,46,92,0.5,10,29,0.345,19,23,0.826,9,33,42,27,13,3,14,19,121,1
1952,240,45,84,0.536,15,32,0.469,16,19,0.8420000000000001,8,38,46,24,5,3,12,14,121,1
1953,240,44,81,0.5429999999999999,19,34,0.5589999999999999,14,16,0.875,6,38,44,35,5,2,12,22,121,1
1954,240,46,87,0.529,13,27,0.48100000000000004,17,23,0.7390000000000001,7,37,44,29,6,10,15,18,122,1
1955,240,43,96,0.44799999999999995,14,32,0.43799999999999994,22,27,0.815,14,41,55,28,8,10,14,24,122,1
1956,240,46,96,0.479,16,41,0.39,14,16,0.875,12,38,50,30,7,2,10,16,122,1
1957,240,45,95,0.474,18,36,0.5,14,18,0.778,4,39,43,36,4,8,13,26,122,-1
1958,240,45,98,0.45899999999999996,10,31,0.32299999999999995,22,38,0.579,26,31,57,27,8,4,13,24,122,-1
1959,240,46,84,0.5479999999999999,13,37,0.35100000000000003,17,20,0.85,5,35,40,28,1,11,14,22,122,1
1960,240,47,96,0.49,11,29,0.379,17,19,0.895,10,27,37,29,8,3,9,19,122,-1
1961,240,46,97,0.474,12,32,0.375,18,27,0.667,10,44,54,29,5,3,9,22,122,1
1962,240,46,85,0.541,16,32,0.5,14,14,1.0,3,48,51,30,8,4,18,26,122,1
1963,240,43,96,0.44799999999999995,10,27,0.37,26,32,0.813,17,37,54,26,7,8,15,18,122,1
1964,240,45,84,0.536,18,35,0.514,14,21,0.667,7,36,43,32,11,10,17,28,122,1
1965,240,40,84,0.47600000000000003,16,27,0.593,26,31,0.8390000000000001,8,27,35,35,8,11,11,21,122,1
1966,240,43,88,0.489,20,42,0.47600000000000003,16,19,0.8420000000000001,10,37,47,21,6,4,18,24,122,-1
1967,240,50,106,0.47200000000000003,10,44,0.22699999999999998,12,13,0.9229999999999999,17,31,48,27,8,6,13,21,122,-1
1968,240,45,80,0.563,8,20,0.4,24,29,0.828,9,37,46,28,2,3,14,19,122,1
1969,240,43,91,0.473,9,30,0.3,27,28,0.9640000000000001,8,37,45,27,11,7,11,21,122,1
1970,240,51,93,0.5479999999999999,10,36,0.278,10,12,0.833,10,41,51,25,4,5,13,21,122,1
1971,240,45,83,0.542,11,26,0.423,21,23,0.9129999999999999,10,31,41,23,5,7,13,16,122,1
1972,240,42,90,0.467,11,37,0.297,27,34,0.794,8,32,40,27,14,4,18,29,122,-1
1973,240,45,85,0.529,16,44,0.364,16,21,0.762,11,19,30,23,6,3,10,24,122,-1
1974,240,42,94,0.447,10,35,0.28600000000000003,28,40,0.7,7,36,43,25,11,2,8,21,122,1
1975,240,42,88,0.47700000000000004,11,29,0.379,27,29,0.9309999999999999,14,38,52,35,6,1,19,28,122,1
1976,240,50,101,0.495,14,32,0.43799999999999994,8,16,0.5,14,43,57,33,8,2,14,15,122,1
1977,240,47,93,0.505,17,36,0.47200000000000003,11,14,0.7859999999999999,13,29,42,35,9,5,12,14,122,1
1978,240,46,91,0.505,11,29,0.379,19,21,0.905,9,36,45,29,8,8,11,22,122,1
1979,240,44,86,0.512,17,38,0.447,17,22,0.773,10,42,52,29,5,9,17,20,122,1
1980,240,43,93,0.462,11,23,0.478,25,29,0.862,7,40,47,27,10,5,7,16,122,1
1981,240,48,105,0.457,11,35,0.314,15,24,0.625,13,42,55,32,10,4,10,22,122,1
1982,240,49,96,0.51,14,45,0.311,10,12,0.833,15,34,49,36,9,10,16,14,122,1
1983,240,44,95,0.46299999999999997,18,45,0.4,16,18,0.889,12,45,57,31,9,4,12,14,122,1
1984,240,45,82,0.5489999999999999,7,20,0.35,25,35,0.7140000000000001,5,40,45,18,4,6,10,21,122,1
1985,240,46,103,0.447,6,24,0.25,24,35,0.6859999999999999,11,35,46,22,13,3,10,30,122,1
1986,240,42,76,0.5529999999999999,18,35,0.514,20,26,0.769,10,30,40,31,10,3,21,20,122,1
1987,240,44,87,0.506,6,23,0.261,28,31,0.903,8,41,49,27,10,4,16,25,122,1
1988,265,48,95,0.505,13,24,0.542,13,17,0.765,11,34,45,22,9,9,18,19,122,1
1989,240,39,81,0.48100000000000004,12,35,0.34299999999999997,32,38,0.8420000000000001,8,38,46,23,3,13,12,25,122,1
1990,240,42,100,0.42,14,31,0.452,24,33,0.727,12,38,50,26,9,4,9,21,122,1
1991,240,43,78,0.551,18,31,0.581,18,21,0.857,6,31,37,20,4,4,17,21,122,-1
1992,240,43,85,0.506,8,21,0.381,28,39,0.718,12,31,43,25,12,2,18,26,122,1
1993,240,45,84,0.536,11,24,0.45799999999999996,21,32,0.6559999999999999,9,33,42,27,13,3,13,22,122,1
1994,240,42,69,0.609,18,33,0.545,20,28,0.7140000000000001,4,27,31,25,5,5,15,18,122,1
1995,265,39,93,0.419,11,35,0.314,33,38,0.868,9,44,53,23,9,6,19,24,122,1
1996,240,48,89,0.539,14,35,0.4,12,13,0.9229999999999999,8,46,54,31,14,10,23,24,122,1
1997,240,45,93,0.484,10,27,0.37,22,31,0.71,9,32,41,26,15,3,12,23,122,1
1998,240,50,105,0.47600000000000003,9,28,0.321,13,18,0.722,15,23,38,27,11,3,9,28,122,1
1999,240,44,93,0.473,13,27,0.48100000000000004,21,28,0.75,10,33,43,29,7,7,16,30,122,1
2000,240,42,93,0.452,12,42,0.28600000000000003,26,28,0.929,7,27,34,22,7,1,12,24,122,-1
2001,240,48,101,0.475,12,29,0.414,15,22,0.682,21,38,59,30,10,4,17,24,123,1
2002,240,45,90,0.5,12,25,0.48,21,28,0.75,9,36,45,27,10,3,10,23,123,1
2003,265,44,93,0.473,14,39,0.359,21,27,0.778,4,40,44,30,6,5,9,16,123,1
2004,265,45,87,0.517,14,36,0.389,19,21,0.905,6,46,52,30,11,5,19,27,123,1
2005,240,47,94,0.5,12,35,0.34299999999999997,17,23,0.7390000000000001,11,30,41,28,16,4,18,19,123,1
2006,240,47,97,0.485,7,27,0.259,22,28,0.7859999999999999,15,20,35,26,12,5,10,21,123,-1
2007,240,46,91,0.505,7,24,0.292,24,27,0.889,10,39,49,28,7,6,11,18,123,1
2008,240,47,86,0.547,13,33,0.39399999999999996,16,20,0.8,5,36,41,23,11,5,14,14,123,1
2009,240,45,93,0.484,15,41,0.366,18,28,0.643,14,25,39,27,7,2,7,19,123,-1
2010,240,42,89,0.47200000000000003,21,42,0.5,18,28,0.643,11,35,46,30,10,5,13,18,123,1
2011,240,50,94,0.532,9,21,0.429,14,17,0.8240000000000001,10,30,40,24,6,4,14,25,123,1
2012,265,44,102,0.431,12,38,0.316,23,33,0.6970000000000001,9,38,47,29,8,7,7,24,123,-1
2013,240,44,78,0.564,18,29,0.621,17,22,0.773,6,39,45,26,5,6,13,24,123,1
2014,240,44,85,0.518,12,34,0.353,23,35,0.657,12,44,56,30,11,6,23,28,123,1
2015,240,46,96,0.479,13,33,0.39399999999999996,18,22,0.818,11,42,53,26,7,6,14,20,123,1
2016,240,43,99,0.434,10,33,0.303,27,34,0.794,14,38,52,23,10,3,13,24,123,-1
2017,240,40,84,0.47600000000000003,12,30,0.4,31,40,0.775,6,43,49,28,6,6,17,27,123,1
2018,265,42,92,0.457,11,26,0.423,28,35,0.8,7,49,56,28,7,4,16,24,123,1
2019,240,44,87,0.506,10,34,0.294,25,29,0.862,15,29,44,28,7,6,19,25,123,1
2020,240,37,83,0.446,17,34,0.5,32,38,0.8420000000000001,8,36,44,24,6,5,8,27,123,1
2021,240,45,86,0.523,12,25,0.48,21,23,0.9129999999999999,9,34,43,25,12,5,14,20,123,1
2022,240,43,85,0.506,11,23,0.478,26,33,0.7879999999999999,9,28,37,26,16,4,11,20,123,1
2023,240,45,90,0.5,13,35,0.371,20,24,0.833,12,44,56,25,9,4,17,15,123,1
2024,240,45,81,0.556,12,25,0.48,21,27,0.778,15,29,44,27,7,4,21,24,123,1
2025,240,47,87,0.54,13,27,0.48100000000000004,16,21,0.762,11,28,39,26,16,2,19,21,123,1
2026,240,49,91,0.5379999999999999,10,26,0.385,15,19,0.789,6,26,32,34,11,0,6,18,123,1
2027,240,47,102,0.461,14,39,0.359,15,20,0.75,17,29,46,30,10,6,8,19,123,1
2028,240,42,82,0.512,14,31,0.452,25,31,0.8059999999999999,4,34,38,28,9,6,11,22,123,1
2029,240,46,97,0.474,20,36,0.556,11,14,0.7859999999999999,14,29,43,34,12,0,8,18,123,-1
2030,240,45,87,0.517,14,25,0.56,19,21,0.905,11,33,44,28,3,2,15,21,123,1
2031,265,47,100,0.47,16,35,0.457,13,20,0.65,17,41,58,32,10,6,24,33,123,1
2032,265,45,103,0.43700000000000006,9,33,0.273,24,29,0.828,11,38,49,22,8,4,7,27,123,-1
2033,240,43,85,0.506,13,33,0.39399999999999996,24,30,0.8,9,39,48,26,11,3,14,18,123,1
2034,240,49,87,0.563,9,23,0.391,16,17,0.941,4,41,45,28,5,9,7,14,123,1
2035,240,50,96,0.521,14,29,0.483,9,12,0.75,10,33,43,34,8,6,9,22,123,1
2036,265,45,85,0.529,7,21,0.33299999999999996,26,33,0.7879999999999999,10,32,42,27,8,4,18,21,123,1
2037,240,43,98,0.439,12,38,0.316,25,33,0.758,17,41,58,28,11,7,12,17,123,1
2038,240,41,92,0.446,18,45,0.4,23,28,0.821,10,32,42,30,8,4,12,15,123,-1
2039,240,51,106,0.48100000000000004,13,35,0.371,8,15,0.5329999999999999,18,43,61,29,10,5,10,23,123,1
2040,265,47,89,0.528,9,26,0.34600000000000003,20,24,0.833,9,37,46,25,9,6,18,23,123,1
2041,240,47,93,0.505,18,43,0.419,11,17,0.647,11,44,55,28,8,8,17,14,123,1
2042,240,43,77,0.5579999999999999,13,34,0.382,24,30,0.8,8,37,45,29,4,4,17,21,123,1
2043,240,46,88,0.523,13,32,0.406,18,23,0.7829999999999999,8,29,37,33,11,7,18,21,123,1
2044,240,48,97,0.495,12,26,0.462,15,25,0.6,9,37,46,28,8,8,14,23,123,1
2045,240,41,100,0.41,13,43,0.302,28,30,0.9329999999999999,9,42,51,24,7,10,11,27,123,1
2046,240,45,88,0.511,14,37,0.37799999999999995,19,26,0.731,7,33,40,35,12,4,14,24,123,1
2047,240,45,93,0.484,8,23,0.348,25,29,0.862,13,30,43,26,5,2,14,24,123,-1
2048,240,40,89,0.449,19,46,0.413,24,29,0.828,10,28,38,24,11,4,17,19,123,-1
2049,240,41,79,0.519,13,27,0.48100000000000004,28,38,0.737,5,39,44,21,8,4,17,19,123,1
2050,240,45,78,0.5770000000000001,22,44,0.5,12,17,0.706,5,32,37,35,8,7,10,13,124,1
2051,240,46,89,0.517,18,38,0.474,14,18,0.778,6,41,47,35,10,4,12,15,124,1
2052,240,48,98,0.49,15,37,0.405,13,22,0.591,12,30,42,32,11,3,13,18,124,-1
2053,240,43,90,0.478,9,25,0.36,29,43,0.674,15,37,52,18,10,3,10,20,124,1
2054,240,48,89,0.539,11,33,0.33299999999999996,17,23,0.7390000000000001,13,39,52,37,9,5,19,21,124,1
2055,240,51,91,0.56,8,18,0.444,14,17,0.8240000000000001,10,39,49,34,9,5,11,17,124,1
2056,240,38,86,0.442,15,35,0.429,33,37,0.892,12,30,42,24,7,4,9,19,124,1
2057,240,42,95,0.442,18,38,0.474,22,28,0.7859999999999999,14,39,53,26,7,5,11,15,124,1
2058,240,44,76,0.579,12,26,0.462,24,29,0.828,10,35,45,24,4,5,24,26,124,1
2059,240,45,89,0.506,13,32,0.406,21,25,0.84,7,32,39,30,9,1,14,20,124,1
2060,240,43,91,0.473,13,37,0.35100000000000003,25,28,0.893,11,38,49,29,4,9,8,21,124,1
2061,240,48,80,0.6,13,29,0.44799999999999995,15,19,0.789,3,35,38,26,8,5,18,22,124,-1
2062,240,50,89,0.562,15,37,0.405,9,11,0.818,12,31,43,33,7,2,12,25,124,1
2063,240,48,96,0.5,17,39,0.436,11,18,0.611,7,46,53,35,8,6,7,12,124,1
2064,240,42,88,0.47700000000000004,14,30,0.467,26,30,0.867,9,22,31,27,7,3,13,30,124,-1
2065,240,47,83,0.5660000000000001,11,26,0.423,19,21,0.905,6,37,43,28,6,7,16,21,124,1
2066,240,46,87,0.529,19,33,0.5760000000000001,13,18,0.722,11,39,50,36,7,3,16,22,124,1
2067,265,48,102,0.47100000000000003,20,48,0.41700000000000004,8,10,0.8,9,42,51,38,7,5,16,23,124,-1
2068,240,50,91,0.5489999999999999,12,28,0.429,12,16,0.75,10,27,37,31,11,3,17,30,124,-1
2069,265,45,82,0.5489999999999999,11,19,0.579,23,37,0.622,4,39,43,34,5,2,10,19,124,1
2070,240,46,88,0.523,18,41,0.439,14,15,0.9329999999999999,7,39,46,30,12,7,22,24,124,1
2071,240,48,97,0.495,19,39,0.48700000000000004,9,10,0.9,14,28,42,27,14,4,15,25,124,1
2072,240,50,94,0.532,16,39,0.41,8,11,0.727,9,32,41,34,5,9,15,23,124,1
2073,240,51,90,0.5670000000000001,10,29,0.345,12,23,0.522,5,40,45,30,12,9,15,16,124,1
2074,240,48,90,0.5329999999999999,11,29,0.379,17,23,0.7390000000000001,14,41,55,33,6,1,19,21,124,1
2075,240,46,81,0.568,11,25,0.44,21,24,0.875,4,35,39,28,8,2,17,19,124,1
2076,240,40,85,0.47100000000000003,16,34,0.47100000000000003,28,37,0.757,15,22,37,20,8,1,16,26,124,-1
2077,240,48,98,0.49,11,34,0.324,17,24,0.708,12,32,44,15,10,6,13,31,124,-1
2078,240,39,83,0.47,15,36,0.41700000000000004,31,39,0.795,10,32,42,24,5,0,10,24,124,1
2079,240,46,97,0.474,20,47,0.426,12,19,0.632,10,34,44,30,10,6,11,31,124,1
2080,240,49,86,0.57,13,33,0.39399999999999996,13,14,0.929,7,36,43,21,9,3,15,28,124,1
2081,240,42,98,0.429,14,29,0.483,26,30,0.867,20,31,51,26,11,12,15,14,124,1
2082,240,46,94,0.489,11,35,0.314,21,34,0.618,12,32,44,25,6,3,9,19,124,-1
2083,240,45,92,0.489,19,45,0.42200000000000004,15,19,0.789,8,49,57,28,5,4,17,21,124,1
2084,240,45,96,0.469,17,40,0.425,17,24,0.708,19,36,55,27,5,9,15,18,124,1
2085,265,43,108,0.39799999999999996,11,39,0.282,27,31,0.871,17,53,70,22,6,4,20,22,124,-1
2086,240,44,96,0.45799999999999996,16,42,0.381,20,30,0.667,13,41,54,22,7,4,18,21,124,1
2087,240,49,87,0.563,10,19,0.526,16,18,0.889,8,35,43,27,10,6,16,23,124,1
2088,265,46,100,0.46,13,42,0.31,20,28,0.7140000000000001,5,40,45,30,9,5,6,18,125,1
2089,240,44,87,0.506,10,23,0.435,27,32,0.8440000000000001,12,25,37,27,4,1,7,23,125,1
2090,240,48,86,0.5579999999999999,10,21,0.47600000000000003,19,23,0.826,10,33,43,31,11,4,14,23,125,1
2091,265,42,94,0.447,21,48,0.43799999999999994,20,20,1.0,11,28,39,19,10,4,14,27,125,-1
